fecha,codigo_producto,unidades_vendidas,monto_total,num_facturas
2025-10-06,15034,3.0,248.95,2
2025-10-06,15045,2.0,114.05,1
2025-10-06,17222,3.0,223.56,1
2025-10-06,17322,3.0,227.07,1
2025-10-06,17400,4.0,336.7,2
2025-10-06,17504,5.0,298.34,2
2025-10-06,17507,2.0,116.73,1
2025-10-06,17700,2.0,160.67,1
2025-10-06,17704,2.0,160.67,1
2025-10-06,18101,3.0,277.28,2
2025-10-06,44022,1.0,89.43,1
2025-10-06,45117,1.0,52.3,1
2025-10-06,4616,1.0,30.75,1
2025-10-06,4620,2.0,41.14,1
2025-10-06,8213,2.0,48.96,1
2025-10-06,8215,1.0,24.48,1
2025-10-06,8216,1.0,24.48,1
2025-10-06,8217,1.0,24.48,1
2025-10-06,8222,3.0,173.22,1
2025-10-07,12134,1.0,83.68,1
2025-10-07,12136,1.0,83.68,1
2025-10-07,1307,1.0,63.13,1
2025-10-07,1308,1.0,63.13,1
2025-10-07,17322,1.0,84.1,1
2025-10-07,17501,1.0,34.0,1
2025-10-07,17504,1.0,64.86,1
2025-10-07,17507,1.0,92.7,1
2025-10-07,18121,2.0,85.14,2
2025-10-07,20002,1.0,71.8,1
2025-10-07,44071,1.0,22.45,1
2025-10-07,44072,1.0,73.8,1
2025-10-07,4500,1.0,60.8,1
2025-10-07,45203,1.0,119.7,1
2025-10-07,45212,1.0,70.8,1
2025-10-07,4616,1.0,48.9,1
2025-10-07,6153,1.0,62.8,1
2025-10-07,8118,1.0,46.9,1
2025-10-07,8217,1.0,23.66,1
2025-10-08,12136,1.0,83.68,1
2025-10-08,12138,1.0,83.68,1
2025-10-08,1307,1.0,72.57,1
2025-10-08,1308,1.0,72.57,1
2025-10-08,17322,1.0,84.1,1
2025-10-08,17501,3.0,101.99,2
2025-10-08,17504,3.0,194.57,2
2025-10-08,17507,1.0,64.86,1
2025-10-08,17706,2.0,92.05,1
2025-10-08,18121,2.0,70.09,1
2025-10-08,20002,1.0,50.21,1
2025-10-08,4004,2.0,21.62,1
2025-10-08,44022,1.0,99.37,1
2025-10-08,44071,10.0,156.9,1
2025-10-08,4502,3.0,91.01,1
2025-10-08,8123,1.0,32.08,1
2025-10-09,45203,1.0,42.54,1
2025-10-09,8206,1.0,34.87,1
2025-10-09,8213,1.0,27.19,1
2025-10-09,8216,1.0,27.19,1
2025-10-10,12130,1.0,83.68,1
2025-10-10,12136,0.5,41.84,1
2025-10-10,12138,0.5,41.84,1
2025-10-10,1307,1.0,72.57,1
2025-10-10,15026,1.0,83.68,1
2025-10-10,15034,1.0,88.91,1
2025-10-10,17222,2.0,165.6,1
2025-10-10,17322,1.0,84.1,1
2025-10-10,17400,2.0,182.0,1
2025-10-10,44071,1.0,15.69,1
2025-10-10,4616,3.0,102.51,1
2025-10-10,4620,3.0,61.72,1
2025-10-10,8215,4.0,108.8,2
2025-10-13,8202,1.0,34.87,1
2025-10-13,8206,1.0,34.87,1
2025-10-14,12136,1.0,83.68,1
2025-10-14,1308,2.0,145.13,1
2025-10-14,14218,1.0,65.38,1
2025-10-14,17504,1.0,58.37,1
2025-10-14,26001,5.0,23.54,1
2025-10-14,4004,1.0,10.8,1
2025-10-14,4614,2.0,65.82,2
2025-10-14,8202,1.0,31.38,1
2025-10-14,8206,1.0,31.38,1
2025-10-14,8222,1.0,57.74,1
2025-10-15,17501,2.0,68.0,2
2025-10-15,20002,1.0,50.21,1
2025-10-15,44071,1.0,15.69,1
2025-10-15,7160,2.0,92.75,1
2025-10-15,8202,1.0,34.87,1
2025-10-16,12130,1.0,83.68,1
2025-10-16,1306,1.0,63.72,1
2025-10-16,17507,1.0,64.86,1
2025-10-16,18121,1.0,35.04,1
2025-10-16,20002,2.0,100.42,2
2025-10-16,26101,1.0,5.23,1
2025-10-16,44052,1.0,25.19,1
2025-10-16,44071,6.0,94.14,3
2025-10-16,44072,1.0,51.6,1
2025-10-16,6153,2.0,87.86,2
2025-10-16,8206,1.0,34.87,1
2025-10-16,8207,1.0,34.87,1
2025-10-16,8210,1.0,37.31,1
2025-10-16,9302,1.0,38.01,1
2025-10-17,12130,1.0,83.68,1
2025-10-17,12134,1.0,83.68,1
2025-10-17,12136,1.5,125.52000000000001,2
2025-10-17,12138,0.5,41.84,1
2025-10-17,1307,0.5,36.28,1
2025-10-17,1308,0.5,36.28,1
2025-10-17,18121,3.0,105.12,1
2025-10-17,20002,1.0,50.21,1
2025-10-17,44052,1.0,25.19,1
2025-10-17,44071,1.0,15.69,1
2025-10-20,12130,1.0,76.99,1
2025-10-20,12134,1.0,76.99,1
2025-10-20,12136,2.0,160.67000000000002,2
2025-10-20,12138,2.0,153.97,1
2025-10-20,1307,1.0,72.57,1
2025-10-20,17222,11.0,844.56,2
2025-10-20,17322,1.0,84.1,1
2025-10-20,17400,5.0,425.88,2
2025-10-20,17501,1.0,34.0,1
2025-10-20,17507,2.5,154.35,2
2025-10-20,17706,1.0,46.03,1
2025-10-20,44022,3.5,335.87,3
2025-10-20,45006,1.0,38.5,1
2025-10-20,4616,4.0,131.23,2
2025-10-20,7160,1.0,42.66,1
2025-10-20,7161,1.0,42.66,1
2025-10-20,7162,1.0,42.66,1
2025-10-21,12130,1.0,83.68,1
2025-10-21,13014,1.0,37.65,1
2025-10-21,17222,1.0,82.8,1
2025-10-21,17706,1.0,46.03,1
2025-10-22,1307,1.0,72.57,1
2025-10-22,1308,1.0,72.57,1
2025-10-22,18121,1.0,35.04,1
2025-10-22,44052,2.0,50.38,1
2025-10-22,45203,1.0,42.54,1
2025-10-22,4620,1.0,20.58,1
2025-10-22,8205,2.0,69.73,1
2025-10-23,12130,1.0,66.95,1
2025-10-23,12136,1.0,66.95,1
2025-10-23,15034,1.0,88.91,1
2025-10-23,17222,1.0,82.8,1
2025-10-23,17400,1.0,91.0,1
2025-10-23,17507,2.0,103.77,1
2025-10-23,17700,1.0,71.41,1
2025-10-23,17704,2.0,142.82,1
2025-10-23,18121,1.0,56.07,1
2025-10-23,2721,3.0,122.18,1
2025-10-23,44022,1.0,79.5,1
2025-10-23,45225,1.0,57.19,1
2025-10-23,8205,1.0,34.87,1
2025-10-23,8215,2.0,54.4,1
2025-10-23,8222,1.0,64.16,1
2025-10-24,10750,1.0,52.3,1
2025-10-24,12130,2.0,167.36,2
2025-10-24,12134,1.0,83.68,1
2025-10-24,12136,2.0,167.36,2
2025-10-24,15034,1.0,88.91,1
2025-10-24,17222,2.0,165.6,2
2025-10-24,17322,2.0,168.2,2
2025-10-24,17400,1.0,91.0,1
2025-10-24,17504,2.0,129.72,2
2025-10-24,17507,1.0,64.86,1
2025-10-24,20002,1.0,50.21,1
2025-10-24,44022,2.0,198.74,2
2025-10-24,4616,4.0,136.68,1
2025-10-24,6153,2.0,87.87,1
2025-10-24,8206,1.0,34.87,1
2025-10-24,8210,2.0,74.62,1
2025-10-24,8222,1.0,64.16,1
2025-10-27,12136,2.0,167.36,1
2025-10-27,12138,1.0,83.68,1
2025-10-27,17507,2.0,129.71,1
2025-10-27,44056,2.0,110.88,1
2025-10-27,45203,1.0,42.54,1
2025-10-27,7161,1.0,46.37,1
2025-10-27,8205,1.0,34.87,1
2025-10-27,8215,1.0,27.19,1
2025-10-27,8216,1.0,27.19,1
2025-10-28,17507,1.0,64.86,1
2025-10-28,45203,2.0,85.08,1
2025-10-28,9302,2.0,38.01,1
2025-10-29,12130,2.0,167.36,2
2025-10-29,12136,4.0,328.03000000000003,3
2025-10-29,15041,1.0,63.36,1
2025-10-29,17114,1.0,89.27,1
2025-10-29,17322,1.0,84.1,1
2025-10-29,20002,1.0,50.21,1
2025-10-29,45203,1.0,42.54,1
2025-10-29,45225,1.0,57.19,1
2025-10-29,7160,2.0,89.03,2
2025-10-29,7162,1.0,42.66,1
2025-10-29,8205,2.0,69.73,1
2025-10-29,8215,1.0,27.19,1
2025-10-30,12136,1.0,80.0,1
2025-10-30,15034,1.0,88.91,1
2025-10-30,17322,1.0,84.1,1
2025-10-30,17504,1.0,64.86,1
2025-10-30,17507,1.0,62.0,1
2025-10-30,18101,1.0,94.66,1
2025-10-30,44071,1.0,30.0,1
2025-10-30,4620,3.0,60.8,2
2025-10-30,8210,1.0,35.66,1
2025-10-30,8222,1.0,64.16,1
2025-10-31,12130,3.0,251.04000000000002,3
2025-10-31,12134,1.0,83.68,1
2025-10-31,12136,3.0,251.04000000000002,2
2025-10-31,12138,2.0,167.36,2
2025-10-31,1307,1.5,108.85,2
2025-10-31,1308,1.5,108.85,2
2025-10-31,15034,1.0,88.91,1
2025-10-31,17400,1.0,91.0,1
2025-10-31,17504,4.0,259.44,4
2025-10-31,17507,3.0,194.57999999999998,3
2025-10-31,17700,1.0,89.27,1
2025-10-31,18101,1.0,99.03,1
2025-10-31,18121,1.0,49.06,1
2025-10-31,20002,1.0,50.21,1
2025-10-31,26001,4.0,18.83,1
2025-10-31,26005,2.0,9.42,1
2025-10-31,26008,3.0,14.100000000000001,2
2025-10-31,26009,5.0,23.5,1
2025-10-31,26100,1.0,7.67,1
2025-10-31,26101,12.0,62.760000000000005,2
2025-10-31,26123,4.0,20.92,1
2025-10-31,2621,1.0,65.38,1
2025-10-31,2721,3.0,152.73,1
2025-10-31,44022,2.0,198.74,2
2025-10-31,45005,1.0,52.3,1
2025-10-31,4616,3.0,102.52,2
2025-10-31,8029,1.0,58.57,1
2025-10-31,8202,2.0,69.74,2
2025-10-31,8205,1.0,34.87,1
2025-10-31,8206,1.0,34.87,1
2025-10-31,8210,3.0,111.93,2
2025-10-31,8215,2.0,54.38,2
2025-10-31,8217,4.0,108.78,2
2025-11-03,1308,1.0,72.57,1
2025-11-03,4500,1.0,42.54,1
2025-11-04,17504,1.0,64.86,1
2025-11-04,17507,1.0,64.86,1
2025-11-04,17706,1.0,55.23,1
2025-11-04,18121,1.0,42.05,1
2025-11-04,45006,9.0,207.89999999999998,2
2025-11-04,4502,2.0,72.81,1
2025-11-04,4620,4.0,82.29,1
2025-11-04,8205,1.0,34.87,1
2025-11-04,8212,2.0,54.38,2
2025-11-04,8216,2.0,54.38,2
2025-11-04,8222,1.0,64.16,1
2025-11-05,12130,1.0,83.68,1
2025-11-05,12136,1.0,83.68,1
2025-11-05,1306,1.0,63.72,1
2025-11-05,1307,0.5,36.28,1
2025-11-05,1308,1.5,108.85,2
2025-11-05,14218,1.0,65.38,1
2025-11-05,17504,2.0,129.72,2
2025-11-05,18121,2.0,84.1,1
2025-11-05,26009,6.0,28.2,1
2025-11-05,44022,1.0,99.37,1
2025-11-05,44072,2.0,103.21,1
2025-11-05,4616,2.0,68.34,2
2025-11-05,4620,2.0,41.14,1
2025-11-05,6153,3.0,131.8,1
2025-11-06,12100,1.0,25.63,1
2025-11-06,17504,1.0,64.86,1
2025-11-06,17507,1.0,64.86,1
2025-11-06,45006,1.0,38.5,1
2025-11-06,8205,1.0,34.87,1
2025-11-10,12130,2.0,167.36,2
2025-11-10,12134,1.0,83.68,1
2025-11-10,12136,2.0,167.36,2
2025-11-10,15030,1.0,53.34,1
2025-11-10,15041,1.0,63.36,1
2025-11-10,17222,1.0,82.8,1
2025-11-10,17400,1.0,79.17,1
2025-11-10,17507,1.0,64.86,1
2025-11-10,18101,1.0,99.03,1
2025-11-10,20002,4.0,200.84,1
2025-11-10,45006,2.0,46.2,1
2025-11-10,4502,1.0,36.4,1
2025-11-10,45225,1.0,57.19,1
2025-11-10,4620,5.0,102.86,1
2025-11-10,8205,3.0,104.6,2
2025-11-10,8210,2.0,74.62,1
2025-11-10,8212,2.0,54.4,1
2025-11-10,8216,3.0,78.06,2
2025-11-10,9302,1.0,38.01,1
2025-11-11,12134,1.0,83.68,1
2025-11-11,12138,1.0,83.68,1
2025-11-11,15043,2.0,126.72,2
2025-11-11,17400,1.0,91.0,1
2025-11-11,17504,1.0,64.86,1
2025-11-11,45203,1.0,42.54,1
2025-11-11,45207,1.0,45.67,1
2025-11-11,4706,1.0,47.42,1
2025-11-11,8118,1.0,32.78,1
2025-11-11,9302,1.0,38.01,1
2025-11-12,12121,1.0,37.31,1
2025-11-12,12125,1.0,34.17,1
2025-11-12,12138,1.0,83.68,1
2025-11-12,1309,1.0,91.15,1
2025-11-12,17222,1.0,82.8,1
2025-11-12,17400,2.0,182.0,1
2025-11-12,17504,1.0,64.86,1
2025-11-12,18121,1.0,42.05,1
2025-11-12,45003,1.0,51.26,1
2025-11-12,45203,3.0,127.62,3
2025-11-12,4616,1.0,34.17,1
2025-11-12,7162,1.0,46.37,1
2025-11-12,8205,2.0,69.73,1
2025-11-13,12136,1.0,83.68,1
2025-11-13,1307,1.0,72.57,1
2025-11-13,17322,1.0,84.1,1
2025-11-13,17507,1.0,64.86,1
2025-11-13,20002,1.0,50.21,1
2025-11-13,45006,1.0,23.1,1
2025-11-14,17400,1.0,91.0,1
2025-11-14,17504,1.0,64.86,1
2025-11-14,17507,2.0,129.72,2
2025-11-14,44022,1.0,99.37,1
2025-11-14,8212,1.0,27.19,1
2025-11-14,8213,1.0,27.19,1
2025-11-14,8216,1.0,27.19,1
2025-11-14,8217,1.0,27.19,1
2025-11-17,17322,1.0,84.1,1
2025-11-17,17400,1.0,91.0,1
2025-11-17,17504,2.0,129.71,1
2025-11-17,44022,1.0,99.37,1
2025-11-17,44072,1.0,51.6,1
2025-11-17,8205,1.0,34.87,1
2025-11-18,17504,1.0,57.86,1
2025-11-18,45005,1.0,46.3,1
2025-11-19,12136,2.0,167.36,2
2025-11-19,1307,1.0,72.57,1
2025-11-19,1308,1.0,72.57,1
2025-11-19,15026,1.0,83.68,1
2025-11-19,17322,1.0,84.1,1
2025-11-19,17400,1.0,91.0,1
2025-11-19,20002,1.0,50.21,1
2025-11-19,45203,1.0,42.54,1
2025-11-19,4616,1.0,34.17,1
2025-11-19,4620,1.0,20.58,1
2025-11-19,4700,1.0,54.04,1
2025-11-19,4706,1.0,47.42,1
2025-11-19,8118,1.0,32.78,1
2025-11-19,8216,1.0,27.19,1
2025-11-20,12130,1.0,75.32,1
2025-11-20,12134,1.0,75.32,1
2025-11-20,12136,1.0,75.32,1
2025-11-20,17222,2.0,149.04,1
2025-11-20,17322,2.0,151.38,1
2025-11-20,17400,1.0,81.9,1
2025-11-20,17501,2.0,122.39,1
2025-11-20,17504,2.0,116.73,1
2025-11-20,17507,3.0,175.11,1
2025-11-20,44022,4.0,357.74,1
2025-11-20,4616,4.0,123.02,1
2025-11-20,4620,1.0,18.51,1
2025-11-20,8202,1.0,31.38,1
2025-11-20,8205,2.0,62.76,1
2025-11-20,8206,2.0,62.76,1
2025-11-20,8212,2.0,48.96,1
2025-11-20,8213,2.0,48.96,1
2025-11-20,8216,3.0,73.43,1
2025-11-20,8217,2.0,48.96,1
2025-11-21,20002,1.0,50.21,1
2025-11-21,8154,1.0,32.78,1
2025-11-21,8210,3.0,111.93,2
2025-11-24,1308,1.0,72.57,1
2025-11-24,15026,1.0,83.68,1
2025-11-24,15030,1.0,88.91,1
2025-11-24,15034,1.0,88.91,1
2025-11-24,17222,1.0,82.8,1
2025-11-24,17322,1.0,84.1,1
2025-11-24,17400,1.0,91.0,1
2025-11-24,17501,1.0,67.99,1
2025-11-24,44072,1.0,51.6,1
2025-11-24,45203,1.0,42.54,1
2025-11-24,45207,1.0,45.67,1
2025-11-25,12130,2.0,167.36,1
2025-11-25,12134,1.0,83.68,1
2025-11-25,15034,1.0,88.91,1
2025-11-25,17322,1.0,84.1,1
2025-11-25,17504,1.0,64.86,1
2025-11-25,17507,3.0,194.57,2
2025-11-25,17704,1.0,89.27,1
2025-11-25,26020,2.0,18.13,1
2025-11-25,44022,1.0,99.37,1
2025-11-25,8118,2.0,65.55,1
2025-11-25,8143,2.0,66.95,1
2025-11-25,8202,1.0,34.87,1
2025-11-25,8205,2.0,69.74,2
2025-11-25,8206,1.0,34.87,1
2025-11-25,8213,1.0,27.19,1
2025-11-25,8215,1.0,27.19,1
2025-11-25,8222,1.0,64.16,1
2025-11-26,12136,1.0,83.68,1
2025-11-27,15034,1.0,88.91,1
2025-11-27,17504,2.0,129.72,2
2025-11-27,18101,1.0,99.03,1
2025-11-27,7162,1.0,46.37,1
2025-11-27,8202,1.0,34.87,1
2025-11-27,8205,2.0,69.74,2
2025-11-27,8225,1.0,67.99,1
2025-11-28,12130,1.0,83.68,1
2025-11-28,12134,2.0,167.36,2
2025-11-28,12136,1.0,83.68,1
2025-11-28,12138,1.0,83.68,1
2025-11-28,14218,1.0,65.38,1
2025-11-28,17504,2.0,129.72,2
2025-11-28,17507,2.0,129.72,2
2025-11-28,20002,1.0,50.21,1
2025-11-28,21010,7.0,35.39,1
2025-11-29,1309,1.0,91.15,1
2025-11-29,45207,1.0,45.67,1
2025-12-01,12130,1.0,75.32,1
2025-12-01,12136,1.0,75.32,1
2025-12-01,12138,1.0,75.32,1
2025-12-01,13014,1.0,33.89,1
2025-12-01,14218,1.0,58.84,1
2025-12-01,15034,1.0,80.02,1
2025-12-01,15041,1.0,57.03,1
2025-12-01,15043,1.0,57.03,1
2025-12-01,15045,1.0,57.03,1
2025-12-01,17114,1.0,80.34,1
2025-12-01,17400,1.0,81.9,1
2025-12-01,17501,1.0,61.19,1
2025-12-01,17504,1.0,58.37,1
2025-12-01,17507,1.0,58.37,1
2025-12-01,44022,1.0,89.43,1
2025-12-01,4502,1.0,54.6,1
2025-12-01,45203,2.0,85.08,2
2025-12-01,8202,1.0,31.38,1
2025-12-01,8207,1.0,31.38,1
2025-12-02,12130,1.0,83.68,1
2025-12-02,12136,2.0,167.36,2
2025-12-02,12138,2.0,167.36,2
2025-12-02,1307,2.0,145.14,2
2025-12-02,15043,1.0,63.36,1
2025-12-02,17400,1.0,54.6,1
2025-12-02,17501,1.0,67.99,1
2025-12-02,17504,1.0,64.86,1
2025-12-02,17507,2.0,129.72,2
2025-12-02,17700,1.0,89.27,1
2025-12-02,17706,1.0,92.05,1
2025-12-02,18101,1.0,99.03,1
2025-12-02,44022,2.0,198.74,2
2025-12-02,4700,1.0,54.04,1
2025-12-02,8118,1.0,32.78,1
2025-12-02,8202,1.0,34.87,1
2025-12-02,8205,2.0,69.74,2
2025-12-02,8206,1.0,34.87,1
2025-12-02,8210,1.0,37.31,1
2025-12-02,8213,1.0,27.19,1
2025-12-02,8216,1.0,27.19,1
2025-12-02,8222,1.0,64.16,1
2025-12-03,15034,1.0,88.91,1
2025-12-03,17222,3.0,248.39999999999998,2
2025-12-03,17322,3.0,252.29999999999998,2
2025-12-03,17400,3.0,163.8,3
2025-12-03,17504,1.0,64.86,1
2025-12-03,17700,1.0,89.27,1
2025-12-03,20002,1.0,50.21,1
2025-12-03,44022,1.0,99.37,1
2025-12-03,4620,1.0,20.58,1
2025-12-03,4706,4.0,113.8,2
2025-12-03,8205,1.0,34.87,1
2025-12-03,8207,1.0,34.87,1
2025-12-03,8222,1.0,64.16,1
2025-12-08,12130,2.0,167.36,1
2025-12-08,12134,2.0,167.36,1
2025-12-08,12136,2.0,167.36,2
2025-12-08,12138,3.0,251.05,1
2025-12-08,15030,6.0,320.09,1
2025-12-08,17400,19.0,1583.4,3
2025-12-08,17504,1.5,97.28,2
2025-12-08,17507,3.0,194.57,1
2025-12-08,17706,1.0,92.05,1
2025-12-08,18101,4.5,445.61,1
2025-12-08,44022,4.0,397.49,2
2025-12-08,45003,4.0,123.01,2
2025-12-08,45225,7.0,400.28000000000003,2
2025-12-08,4616,7.0,239.19,3
2025-12-08,7162,3.0,139.12,1
2025-12-08,8207,11.0,383.55,1
2025-12-08,8210,1.0,37.31,1
2025-12-09,12121,1.0,33.57,1
2025-12-09,12136,1.0,83.68,1
2025-12-09,15026,1.0,83.68,1
2025-12-09,15043,1.0,63.36,1
2025-12-09,17400,1.0,54.6,1
2025-12-09,45006,2.0,73.15,2
2025-12-09,45212,1.0,44.56,1
2025-12-09,4620,2.0,41.14,1
2025-12-09,6210,1.0,30.59,1
2025-12-09,7161,1.0,41.73,1
2025-12-09,7715,2.0,96.03,1
2025-12-09,8213,3.0,81.59,1
2025-12-10,12136,1.0,83.68,1
2025-12-10,15034,1.0,88.91,1
2025-12-10,17400,2.0,109.2,1
2025-12-10,17507,1.0,64.86,1
2025-12-10,4616,1.0,34.17,1
2025-12-11,12134,1.0,83.68,1
2025-12-11,12136,1.0,83.68,1
2025-12-11,20002,1.0,50.21,1
2025-12-11,45005,1.0,52.3,1
2025-12-11,4616,4.0,136.68,1
2025-12-11,8225,1.0,67.99,1
2025-12-12,12136,1.0,83.68,1
2025-12-12,12138,3.0,251.05,1
2025-12-12,17114,1.0,89.27,1
2025-12-12,26100,4.0,30.68,1
2025-12-12,4616,1.0,34.17,1
2025-12-12,4706,1.0,28.45,1
2025-12-12,8143,1.0,33.47,1
2025-12-12,8206,1.0,34.87,1
2025-12-12,8212,1.0,27.19,1
2025-12-12,8217,1.0,27.19,1
2025-12-16,12130,2.0,167.36,2
2025-12-16,12136,2.0,167.36,2
2025-12-16,1307,1.0,72.57,1
2025-12-16,15026,1.0,83.68,1
2025-12-16,15034,1.0,88.91,1
2025-12-17,17400,1.0,91.0,1
2025-12-17,20002,1.0,50.21,1
2025-12-17,4616,2.0,68.35,1
2025-12-17,8205,6.0,209.2,2
2025-12-18,12134,1.0,83.68,1
2025-12-18,12138,1.0,83.68,1
2025-12-18,1308,1.0,72.57,1
2025-12-18,14218,1.0,65.38,1
2025-12-18,17504,2.0,129.71,1
2025-12-18,17507,1.0,64.86,1
2025-12-18,4616,2.0,68.35,1
2025-12-18,8202,1.0,34.87,1
2025-12-18,8206,1.0,34.87,1
2025-12-18,8213,1.0,27.19,1
2025-12-19,12138,1.0,83.68,1
2025-12-19,15026,2.0,167.36,2
2025-12-19,17322,1.0,84.1,1
2025-12-19,17504,1.0,64.86,1
2025-12-19,17507,1.0,55.12,1
2025-12-19,26001,4.0,18.83,1
2025-12-19,8205,1.0,34.87,1
2025-12-22,17400,1.0,54.6,1
2025-12-22,8205,1.0,34.87,1
2025-12-22,8206,1.0,34.87,1
2025-12-22,8207,1.0,34.87,1
2025-12-23,10750,1.0,47.07,1
2025-12-23,12130,1.0,75.32,1
2025-12-23,12134,1.0,75.32,1
2025-12-23,12136,1.0,75.32,1
2025-12-23,12138,1.0,75.32,1
2025-12-23,1306,2.0,114.69,1
2025-12-23,1307,1.0,65.31,1
2025-12-23,1308,1.0,65.31,1
2025-12-23,15041,1.0,57.03,1
2025-12-23,17504,1.0,58.37,1
2025-12-23,17507,1.0,58.37,1
2025-12-23,20002,6.0,281.17,2
2025-12-23,44022,1.0,89.43,1
2025-12-23,4502,2.0,109.2,1
2025-12-23,4616,3.0,92.26,1
2025-12-23,4620,3.0,55.55,1
2025-12-23,4700,4.0,194.57,1
2025-12-23,6153,1.0,43.93,1
2025-12-23,8029,2.0,105.44,1
2025-12-23,8206,1.0,31.38,1
2025-12-27,12136,1.0,83.68,2
2025-12-27,17521,1.0,29.29,1
2025-12-27,45117,1.0,104.6,1
2025-12-27,45203,1.0,42.54,1
2025-12-29,12130,1.0,83.68,1
2025-12-29,12134,2.0,167.36,1
2025-12-29,12136,1.0,83.68,1
2025-12-29,12138,1.0,83.68,1
2025-12-29,45207,2.0,91.35,1
2025-12-29,7161,1.0,46.37,1
2025-12-30,12130,2.0,167.36,2
2025-12-30,12136,1.0,83.68,2
2025-12-30,17222,1.0,82.8,1
2025-12-30,17507,1.0,64.86,1
2025-12-30,18101,1.0,99.03,1
2025-12-30,4616,1.0,34.17,1
2025-12-30,8212,1.0,27.19,1
2025-12-30,8213,1.0,27.19,1
2025-12-30,8216,1.0,27.19,1
2025-12-31,17222,1.0,82.8,1
2025-12-31,17504,1.0,64.86,1
2025-12-31,17507,1.0,64.86,1
2026-01-05,10750,1.0,52.3,1
2026-01-05,12130,2.0,167.36,2
2026-01-05,12134,1.0,83.68,1
2026-01-05,12136,1.0,83.68,1
2026-01-05,1307,2.0,145.14,2
2026-01-05,15034,1.0,88.91,1
2026-01-05,17322,2.0,168.2,2
2026-01-05,17400,1.0,91.0,1
2026-01-05,17504,2.0,129.72,2
2026-01-05,17700,1.0,89.27,1
2026-01-05,20002,1.0,50.21,1
2026-01-05,26020,10.0,90.66,2
2026-01-05,26093,10.0,91.0,2
2026-01-05,44052,1.0,50.38,1
2026-01-05,44072,1.0,51.6,1
2026-01-05,8205,2.0,69.73,1
2026-01-05,8213,2.0,50.04,1
2026-01-05,8216,2.0,50.04,1
2026-01-06,12130,1.0,83.68,1
2026-01-06,12136,1.0,83.68,1
2026-01-06,17322,1.0,84.1,1
2026-01-06,17706,1.0,64.43,1
2026-01-06,4616,2.0,68.34,2
2026-01-06,8206,2.0,69.73,1
2026-01-07,12130,1.0,83.68,1
2026-01-07,12134,2.0,167.36,2
2026-01-07,12136,1.0,83.68,1
2026-01-07,12138,1.0,83.68,1
2026-01-07,1307,1.0,72.57,1
2026-01-07,17322,2.0,168.2,2
2026-01-07,17400,2.0,109.2,1
2026-01-07,17704,1.0,89.27,1
2026-01-07,4616,1.0,34.17,1
2026-01-07,4620,1.0,20.58,1
2026-01-07,6153,2.0,87.87,1
2026-01-07,8202,1.0,34.87,1
2026-01-07,8206,1.0,34.87,1
2026-01-08,10750,1.0,47.07,1
2026-01-08,12130,1.0,83.68,1
2026-01-08,12136,1.0,75.32,1
2026-01-08,12138,1.0,75.32,1
2026-01-08,15026,1.0,75.32,1
2026-01-08,15034,3.0,257.84,2
2026-01-08,17322,4.0,319.58,2
2026-01-08,17504,3.0,194.57,2
2026-01-08,17507,3.0,165.38,1
2026-01-08,17700,1.0,89.27,1
2026-01-08,20002,2.0,100.42,1
2026-01-08,45003,2.0,87.13,1
2026-01-08,45207,1.0,45.67,1
2026-01-08,4614,4.0,96.03,1
2026-01-08,4616,2.0,61.5,1
2026-01-08,4620,1.0,18.51,1
2026-01-08,8206,2.0,62.76,1
2026-01-08,8207,1.0,34.87,1
2026-01-08,8210,1.0,33.57,1
2026-01-08,8212,1.0,24.48,1
2026-01-08,8213,2.0,48.96,1
2026-01-08,8217,1.0,27.19,1
2026-01-08,8225,3.0,203.97,1
2026-01-12,12125,1.0,34.17,1
2026-01-12,17706,1.0,92.05,1
2026-01-12,20002,1.0,50.21,1
2026-01-12,6153,3.0,131.8,1
2026-01-12,7162,1.0,46.37,1
2026-01-14,12121,1.0,37.31,1
2026-01-14,12130,2.0,167.36,2
2026-01-14,12134,1.0,83.68,1
2026-01-14,12136,3.0,251.04000000000002,3
2026-01-14,15026,2.0,167.36,2
2026-01-14,15034,2.0,177.82,2
2026-01-14,17114,1.0,89.27,1
2026-01-14,17222,2.0,165.6,1
2026-01-14,17322,3.0,252.29999999999998,2
2026-01-14,17400,3.0,273.0,2
2026-01-14,17504,4.0,259.43,3
2026-01-14,17507,2.0,110.26,1
2026-01-14,17704,1.0,89.27,1
2026-01-14,20002,1.0,50.21,1
2026-01-14,26001,5.0,23.54,1
2026-01-14,26101,5.0,26.15,1
2026-01-14,44022,1.0,99.37,1
2026-01-14,45203,1.0,42.54,1
2026-01-14,45207,1.0,45.67,1
2026-01-14,4616,4.0,136.68,1
2026-01-14,4700,1.0,54.04,1
2026-01-14,4706,1.0,33.19,1
2026-01-14,7161,1.0,46.37,1
2026-01-14,7162,1.0,46.37,1
2026-01-14,8154,2.0,65.55,1
2026-01-15,17222,1.0,82.8,1
2026-01-15,17322,1.0,84.1,1
2026-01-15,17400,1.0,91.0,1
2026-01-15,8206,1.0,34.87,1
2026-01-16,17222,1.0,82.8,1
2026-01-16,17400,1.0,91.0,1
2026-01-16,17504,1.0,64.86,1
2026-01-16,8118,1.0,32.78,1
2026-01-19,1308,1.0,72.57,1
2026-01-19,8153,1.0,31.04,1
2026-01-20,12100,1.0,25.63,1
